Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7829,US-2020-107828,2020-07-03,2020-07-10,Second Class,CU-17828,Christopher Wilson,Corporate,United States,San Diego,California,West,FUR-95609,Furniture,Tables,Tables Model 209,2673.58,9,0.3,28.27
7830,US-2018-107829,2018-12-08,2018-12-11,Second Class,CU-17829,Richard Taylor,Corporate,United States,Charlotte,North Carolina,East,TEC-41459,Technology,Copiers,Copiers Model 544,950.86,4,0.0,133.99
7831,US-2020-107830,2020-10-27,2020-10-31,Standard Class,CU-17830,Richard Williams,Corporate,United States,Grand Rapids,Michigan,East,TEC-48317,Technology,Machines,Machines Model 593,815.56,4,0.2,101.57
7832,US-2018-107831,2018-03-10,2018-03-12,Standard Class,CU-17831,Barbara Wilson,Corporate,United States,Pittsburgh,Pennsylvania,West,TEC-18467,Technology,Phones,Phones Model 168,3591.32,8,0.0,793.59
7833,US-2017-107832,2017-09-24,2017-09-25,Standard Class,CU-17832,Susan Thomas,Consumer,United States,Springfield,Illinois,South,FUR-81592,Furniture,Tables,Tables Model 181,2776.37,6,0.0,181.93
7834,US-2020-107833,2020-10-26,2020-10-30,Standard Class,CU-17833,Robert Williams,Consumer,United States,Charlotte,North Carolina,South,TEC-11632,Technology,Phones,Phones Model 283,1650.36,5,0.0,265.69
7835,US-2019-107834,2019-05-17,2019-05-19,Standard Class,CU-17834,David Miller,Corporate,United States,Tampa,Florida,West,FUR-66382,Furniture,Chairs,Chairs Model 538,1232.35,3,0.0,7.41
7836,US-2019-107835,2019-07-24,2019-07-25,Standard Class,CU-17835,John Johnson,Consumer,United States,Charlotte,North Carolina,West,TEC-58841,Technology,Machines,Machines Model 271,582.85,2,0.3,107.61
7837,US-2020-107836,2020-05-25,2020-06-01,Standard Class,CU-17836,Lisa Miller,Home Office,United States,Charlotte,North Carolina,East,OFF-36463,Office Supplies,Storage,Storage Model 563,131.66,5,0.0,23.93
7838,US-2020-107837,2020-06-26,2020-06-30,Standard Class,CU-17837,Christopher Miller,Consumer,United States,San Diego,California,South,TEC-15621,Technology,Accessories,Accessories Model 553,845.4,3,0.0,159.38
7839,US-2017-107838,2017-11-06,2017-11-08,Standard Class,CU-17838,Nancy Wilson,Consumer,United States,Spokane,Washington,West,FUR-30180,Furniture,Bookcases,Bookcases Model 212,1355.77,4,0.1,52.95
7840,US-2017-107839,2017-02-18,2017-02-25,Standard Class,CU-17839,Susan Jackson,Consumer,United States,Columbus,Ohio,West,FUR-92710,Furniture,Furnishings,Furnishings Model 661,1219.04,9,0.0,1.82
7841,US-2018-107840,2018-02-19,2018-02-24,Second Class,CU-17840,Michael Davis,Consumer,United States,Dallas,Texas,West,TEC-31794,Technology,Copiers,Copiers Model 205,1613.77,8,0.1,209.97
7842,US-2018-107841,2018-12-14,2018-12-17,Second Class,CU-17841,William Johnson,Corporate,United States,Dallas,Texas,West,FUR-42491,Furniture,Tables,Tables Model 842,2271.41,9,0.0,296.48
7843,US-2017-107842,2017-11-24,2017-12-01,Standard Class,CU-17842,Robert Smith,Consumer,United States,Orlando,Florida,West,FUR-59235,Furniture,Furnishings,Furnishings Model 760,3202.31,7,0.2,220.05
7844,US-2018-107843,2018-07-25,2018-07-26,Standard Class,CU-17843,John Garcia,Corporate,United States,Atlanta,Georgia,West,TEC-50554,Technology,Phones,Phones Model 768,223.16,1,0.0,43.1
7845,US-2019-107844,2019-01-05,2019-01-07,Standard Class,CU-17844,Thomas Smith,Consumer,United States,Seattle,Washington,West,FUR-63568,Furniture,Tables,Tables Model 230,560.41,6,0.3,38.64
7846,US-2017-107845,2017-05-12,2017-05-19,First Class,CU-17845,Linda White,Consumer,United States,Springfield,Illinois,East,TEC-13446,Technology,Phones,Phones Model 421,812.63,9,0.2,131.64
7847,US-2018-107846,2018-09-07,2018-09-11,First Class,CU-17846,Robert Anderson,Corporate,United States,Tampa,Florida,East,OFF-53251,Office Supplies,Storage,Storage Model 297,156.06,7,0.1,41.27
7848,US-2018-107847,2018-01-20,2018-01-27,First Class,CU-17847,William Smith,Corporate,United States,Rochester,New York,East,TEC-35405,Technology,Machines,Machines Model 596,1356.07,4,0.0,290.86
7849,US-2020-107848,2020-02-04,2020-02-11,Same Day,CU-17848,Mary Johnson,Consumer,United States,Buffalo,New York,South,OFF-29863,Office Supplies,Binders,Binders Model 248,156.08,4,0.0,24.8
7850,US-2020-107849,2020-12-21,2020-12-23,Standard Class,CU-17849,Barbara Anderson,Consumer,United States,Chicago,Illinois,West,TEC-67706,Technology,Copiers,Copiers Model 245,141.52,1,0.3,41.22
7851,US-2020-107850,2020-10-22,2020-10-23,Standard Class,CU-17850,Nancy Jones,Consumer,United States,Dallas,Texas,Central,FUR-76289,Furniture,Chairs,Chairs Model 960,708.79,2,0.0,38.18
7852,US-2018-107851,2018-03-25,2018-03-28,Standard Class,CU-17851,James Smith,Corporate,United States,Buffalo,New York,East,FUR-25453,Furniture,Bookcases,Bookcases Model 382,206.58,6,0.1,20.0
7853,US-2018-107852,2018-03-13,2018-03-20,Standard Class,CU-17852,Karen Thomas,Consumer,United States,Phoenix,Arizona,East,OFF-13439,Office Supplies,Storage,Storage Model 922,467.66,9,0.0,114.49
7854,US-2018-107853,2018-08-04,2018-08-11,Same Day,CU-17853,Thomas Anderson,Corporate,United States,Pittsburgh,Pennsylvania,East,TEC-60597,Technology,Accessories,Accessories Model 958,790.26,5,0.2,126.42
7855,US-2019-107854,2019-12-09,2019-12-14,Second Class,CU-17854,Thomas Smith,Corporate,United States,Tucson,Arizona,West,FUR-86735,Furniture,Tables,Tables Model 435,1206.94,6,0.0,59.3
7856,US-2018-107855,2018-06-15,2018-06-19,Second Class,CU-17855,Charles Jackson,Corporate,United States,Philadelphia,Pennsylvania,West,TEC-74857,Technology,Accessories,Accessories Model 652,1353.36,5,0.0,152.08
7857,US-2018-107856,2018-08-21,2018-08-26,Standard Class,CU-17856,Nancy Wilson,Corporate,United States,Rochester,New York,West,TEC-80414,Technology,Machines,Machines Model 928,1604.67,5,0.0,69.47
7858,US-2018-107857,2018-09-15,2018-09-20,Standard Class,CU-17857,Susan Miller,Consumer,United States,Springfield,Illinois,South,FUR-58655,Furniture,Furnishings,Furnishings Model 714,2641.96,6,0.0,255.37
7859,US-2020-107858,2020-04-13,2020-04-15,First Class,CU-17858,William White,Home Office,United States,Springfield,Illinois,South,OFF-50788,Office Supplies,Supplies,Supplies Model 728,192.27,8,0.3,44.46
7860,US-2020-107859,2020-03-07,2020-03-12,Standard Class,CU-17859,Jessica Jackson,Consumer,United States,Springfield,Illinois,Central,OFF-25668,Office Supplies,Storage,Storage Model 403,205.21,7,0.0,43.08
7861,US-2019-107860,2019-10-05,2019-10-08,Standard Class,CU-17860,James Johnson,Corporate,United States,Charlotte,North Carolina,Central,OFF-11428,Office Supplies,Binders,Binders Model 531,90.87,3,0.2,28.47
7862,US-2019-107861,2019-10-15,2019-10-18,Standard Class,CU-17861,Jennifer Davis,Consumer,United States,Philadelphia,Pennsylvania,West,OFF-41893,Office Supplies,Appliances,Appliances Model 332,107.36,8,0.3,27.76
7863,US-2017-107862,2017-01-31,2017-02-01,Standard Class,CU-17862,Susan Miller,Corporate,United States,Columbus,Ohio,East,FUR-62632,Furniture,Furnishings,Furnishings Model 315,239.57,1,0.2,20.55
7864,US-2019-107863,2019-04-21,2019-04-22,First Class,CU-17863,Mary Jackson,Home Office,United States,Savannah,Georgia,Central,TEC-33807,Technology,Phones,Phones Model 659,1354.94,4,0.0,430.0
7865,US-2019-107864,2019-11-21,2019-11-23,Second Class,CU-17864,Barbara Thomas,Consumer,United States,Los Angeles,California,Central,TEC-81868,Technology,Accessories,Accessories Model 851,920.99,4,0.3,73.38
7866,US-2018-107865,2018-01-03,2018-01-05,Standard Class,CU-17865,James White,Corporate,United States,Grand Rapids,Michigan,West,OFF-58175,Office Supplies,Paper,Paper Model 952,110.15,4,0.1,23.96
7867,US-2018-107866,2018-08-02,2018-08-09,First Class,CU-17866,David Garcia,Consumer,United States,San Francisco,California,West,OFF-30726,Office Supplies,Paper,Paper Model 233,68.65,5,0.3,16.81
7868,US-2017-107867,2017-11-13,2017-11-17,Standard Class,CU-17867,Jessica White,Home Office,United States,Detroit,Michigan,Central,OFF-51501,Office Supplies,Storage,Storage Model 622,39.07,1,0.1,9.11
7869,US-2017-107868,2017-10-30,2017-11-01,Standard Class,CU-17868,David Harris,Consumer,United States,Los Angeles,California,Central,TEC-76646,Technology,Copiers,Copiers Model 816,312.81,2,0.0,19.71
7870,US-2019-107869,2019-01-04,2019-01-07,Standard Class,CU-17869,Patricia Garcia,Home Office,United States,Seattle,Washington,West,FUR-85227,Furniture,Chairs,Chairs Model 689,417.26,6,0.0,28.36
7871,US-2017-107870,2017-12-29,2018-01-05,Standard Class,CU-17870,Jessica Johnson,Corporate,United States,Springfield,Illinois,South,TEC-93547,Technology,Copiers,Copiers Model 976,952.04,3,0.0,218.41
7872,US-2017-107871,2017-09-29,2017-09-30,Standard Class,CU-17871,Mary Harris,Consumer,United States,Orlando,Florida,West,TEC-28693,Technology,Machines,Machines Model 952,1191.76,7,0.2,340.46
7873,US-2020-107872,2020-02-27,2020-03-03,Standard Class,CU-17872,Karen Garcia,Corporate,United States,Atlanta,Georgia,East,OFF-84986,Office Supplies,Appliances,Appliances Model 523,211.59,6,0.2,50.44
7874,US-2019-107873,2019-06-18,2019-06-19,Standard Class,CU-17873,Nancy White,Consumer,United States,Cleveland,Ohio,West,OFF-70211,Office Supplies,Binders,Binders Model 977,189.79,9,0.0,44.09
7875,US-2017-107874,2017-12-08,2017-12-10,Second Class,CU-17874,David Williams,Consumer,United States,Chicago,Illinois,East,TEC-24443,Technology,Machines,Machines Model 698,1492.09,7,0.2,317.28
7876,US-2020-107875,2020-12-08,2020-12-09,Second Class,CU-17875,Barbara Garcia,Consumer,United States,Cleveland,Ohio,West,OFF-19294,Office Supplies,Paper,Paper Model 661,43.36,1,0.2,6.89
7877,US-2020-107876,2020-11-05,2020-11-12,Second Class,CU-17876,Mary White,Corporate,United States,Grand Rapids,Michigan,East,OFF-10217,Office Supplies,Storage,Storage Model 116,30.92,1,0.3,8.49
7878,US-2019-107877,2019-12-25,2019-12-30,Standard Class,CU-17877,Patricia Smith,Consumer,United States,Chicago,Illinois,West,FUR-30970,Furniture,Tables,Tables Model 419,1330.25,4,0.1,71.25
7879,US-2018-107878,2018-09-30,2018-10-01,Standard Class,CU-17878,Lisa Garcia,Consumer,United States,San Francisco,California,West,OFF-22464,Office Supplies,Supplies,Supplies Model 332,218.69,8,0.0,41.27
7880,US-2017-107879,2017-09-15,2017-09-22,Standard Class,CU-17879,Mary Brown,Consumer,United States,New York City,New York,West,FUR-40568,Furniture,Bookcases,Bookcases Model 480,2791.75,5,0.0,357.1
7881,US-2019-107880,2019-09-18,2019-09-22,First Class,CU-17880,Jennifer Wilson,Consumer,United States,Phoenix,Arizona,South,TEC-79233,Technology,Phones,Phones Model 428,349.23,4,0.0,39.63
7882,US-2018-107881,2018-03-05,2018-03-09,Second Class,CU-17881,Nancy Williams,Home Office,United States,New York City,New York,West,TEC-87452,Technology,Machines,Machines Model 988,333.09,4,0.2,38.54
7883,US-2019-107882,2019-01-19,2019-01-24,Second Class,CU-17882,Jennifer Thomas,Consumer,United States,Spokane,Washington,Central,TEC-89761,Technology,Machines,Machines Model 870,1921.19,8,0.0,264.19
7884,US-2018-107883,2018-05-04,2018-05-08,Standard Class,CU-17883,David Harris,Home Office,United States,Grand Rapids,Michigan,East,OFF-26233,Office Supplies,Binders,Binders Model 375,36.87,1,0.0,6.51
7885,US-2019-107884,2019-01-02,2019-01-05,First Class,CU-17884,John Smith,Corporate,United States,Tucson,Arizona,West,FUR-64642,Furniture,Tables,Tables Model 851,897.41,3,0.3,9.53
7886,US-2019-107885,2019-03-25,2019-03-30,Standard Class,CU-17885,Robert Smith,Home Office,United States,Tucson,Arizona,West,FUR-75572,Furniture,Furnishings,Furnishings Model 124,1474.07,4,0.2,31.25
7887,US-2019-107886,2019-04-16,2019-04-19,First Class,CU-17886,Susan Harris,Corporate,United States,Spokane,Washington,Central,FUR-64894,Furniture,Chairs,Chairs Model 221,1345.67,3,0.2,90.73
7888,US-2019-107887,2019-01-12,2019-01-16,Standard Class,CU-17887,Susan Miller,Consumer,United States,Charlotte,North Carolina,East,TEC-91417,Technology,Accessories,Accessories Model 219,688.63,6,0.5,40.28
7889,US-2019-107888,2019-09-09,2019-09-10,Standard Class,CU-17888,Karen White,Consumer,United States,Tampa,Florida,West,FUR-85187,Furniture,Tables,Tables Model 225,3215.07,9,0.0,184.89
7890,US-2017-107889,2017-07-23,2017-07-26,Standard Class,CU-17889,Susan Smith,Consumer,United States,Springfield,Illinois,West,FUR-84694,Furniture,Bookcases,Bookcases Model 598,2342.66,4,0.0,28.15
7891,US-2018-107890,2018-05-09,2018-05-13,Standard Class,CU-17890,Thomas Taylor,Consumer,United States,Charlotte,North Carolina,East,OFF-92291,Office Supplies,Appliances,Appliances Model 718,82.78,4,0.3,24.96
7892,US-2019-107891,2019-11-05,2019-11-10,Standard Class,CU-17891,Patricia Williams,Home Office,United States,Springfield,Illinois,East,FUR-20419,Furniture,Bookcases,Bookcases Model 506,3867.1,8,0.1,-77.12
7893,US-2020-107892,2020-12-18,2020-12-21,Second Class,CU-17892,Lisa Jones,Consumer,United States,Tampa,Florida,East,FUR-89133,Furniture,Tables,Tables Model 848,1347.54,7,0.2,128.48
7894,US-2019-107893,2019-03-03,2019-03-08,Second Class,CU-17893,Karen Smith,Home Office,United States,San Francisco,California,West,TEC-92232,Technology,Machines,Machines Model 711,490.55,2,0.0,120.55
7895,US-2019-107894,2019-06-27,2019-07-02,Standard Class,CU-17894,Lisa Smith,Corporate,United States,Houston,Texas,Central,FUR-57519,Furniture,Bookcases,Bookcases Model 683,4747.44,7,0.0,383.66
7896,US-2020-107895,2020-12-31,2021-01-07,First Class,CU-17895,James Wilson,Corporate,United States,Miami,Florida,West,FUR-86245,Furniture,Chairs,Chairs Model 585,3324.17,7,0.0,83.64
7897,US-2020-107896,2020-05-30,2020-06-06,Standard Class,CU-17896,Richard Brown,Consumer,United States,Grand Rapids,Michigan,East,OFF-67420,Office Supplies,Storage,Storage Model 624,119.38,4,0.2,23.17
7898,US-2018-107897,2018-01-26,2018-01-31,Second Class,CU-17897,Linda Jackson,Consumer,United States,Spokane,Washington,West,OFF-82058,Office Supplies,Paper,Paper Model 257,139.61,9,0.0,37.35
7899,US-2017-107898,2017-03-19,2017-03-21,Standard Class,CU-17898,Mary Miller,Consumer,United States,Grand Rapids,Michigan,South,OFF-90596,Office Supplies,Appliances,Appliances Model 102,137.41,5,0.0,39.3
7900,US-2020-107899,2020-08-29,2020-09-02,Standard Class,CU-17899,Christopher Wilson,Consumer,United States,Seattle,Washington,Central,TEC-40225,Technology,Accessories,Accessories Model 696,75.42,1,0.2,17.09
7901,US-2018-107900,2018-11-09,2018-11-12,Same Day,CU-17900,John Davis,Consumer,United States,Cleveland,Ohio,East,TEC-98793,Technology,Machines,Machines Model 885,1482.49,9,0.3,384.86
7902,US-2020-107901,2020-06-23,2020-06-25,Standard Class,CU-17901,Susan Thomas,Corporate,United States,San Diego,California,East,FUR-97156,Furniture,Chairs,Chairs Model 983,1987.65,6,0.1,273.47
7903,US-2017-107902,2017-06-17,2017-06-24,Standard Class,CU-17902,James Williams,Home Office,United States,Columbus,Ohio,Central,OFF-93931,Office Supplies,Binders,Binders Model 246,205.7,6,0.0,48.86
7904,US-2018-107903,2018-02-23,2018-02-25,Standard Class,CU-17903,Susan Smith,Consumer,United States,San Diego,California,Central,OFF-98292,Office Supplies,Binders,Binders Model 675,54.49,4,0.0,12.68
7905,US-2017-107904,2017-06-06,2017-06-07,Standard Class,CU-17904,Thomas Johnson,Consumer,United States,Dallas,Texas,Central,FUR-25071,Furniture,Tables,Tables Model 499,1436.54,7,0.2,160.23
7906,US-2017-107905,2017-05-14,2017-05-17,Standard Class,CU-17905,Nancy Williams,Consumer,United States,Phoenix,Arizona,Central,TEC-28405,Technology,Machines,Machines Model 578,722.01,3,0.0,179.74
7907,US-2020-107906,2020-10-28,2020-10-31,Standard Class,CU-17906,Barbara Williams,Corporate,United States,Spokane,Washington,South,FUR-36412,Furniture,Chairs,Chairs Model 907,2146.01,8,0.2,160.46
7908,US-2020-107907,2020-04-09,2020-04-12,Standard Class,CU-17907,Patricia White,Home Office,United States,Springfield,Illinois,West,FUR-19238,Furniture,Bookcases,Bookcases Model 500,568.83,5,0.5,-53.58
7909,US-2019-107908,2019-01-19,2019-01-24,Second Class,CU-17908,Karen Harris,Consumer,United States,Detroit,Michigan,South,FUR-67418,Furniture,Chairs,Chairs Model 924,1166.67,8,0.0,105.62
7910,US-2020-107909,2020-03-08,2020-03-10,Standard Class,CU-17909,Barbara Jackson,Consumer,United States,Cleveland,Ohio,East,OFF-39931,Office Supplies,Paper,Paper Model 213,129.8,5,0.0,27.44
7911,US-2018-107910,2018-04-20,2018-04-23,Standard Class,CU-17910,James Garcia,Consumer,United States,Atlanta,Georgia,West,OFF-92640,Office Supplies,Supplies,Supplies Model 314,94.9,3,0.1,23.2
7912,US-2020-107911,2020-08-07,2020-08-10,Standard Class,CU-17911,Linda Garcia,Corporate,United States,Tucson,Arizona,West,TEC-91415,Technology,Machines,Machines Model 190,585.3,3,0.0,130.8
7913,US-2020-107912,2020-06-30,2020-07-01,Standard Class,CU-17912,David Taylor,Corporate,United States,Savannah,Georgia,East,OFF-69320,Office Supplies,Storage,Storage Model 252,216.52,8,0.3,39.29
7914,US-2018-107913,2018-01-07,2018-01-10,First Class,CU-17913,James Anderson,Consumer,United States,Houston,Texas,West,FUR-66209,Furniture,Bookcases,Bookcases Model 818,2349.41,9,0.1,68.86
7915,US-2020-107914,2020-04-12,2020-04-19,Second Class,CU-17914,Christopher Johnson,Home Office,United States,Atlanta,Georgia,West,FUR-94755,Furniture,Bookcases,Bookcases Model 892,1740.76,8,0.0,143.62
7916,US-2017-107915,2017-12-22,2017-12-29,Standard Class,CU-17915,James Jones,Consumer,United States,Raleigh,North Carolina,Central,TEC-55614,Technology,Accessories,Accessories Model 917,1463.36,9,0.2,155.27
7917,US-2019-107916,2019-08-04,2019-08-08,Standard Class,CU-17916,Robert Miller,Home Office,United States,Seattle,Washington,Central,TEC-35256,Technology,Phones,Phones Model 808,747.72,3,0.0,152.21
7918,US-2020-107917,2020-11-09,2020-11-13,Standard Class,CU-17917,Mary Jackson,Consumer,United States,Seattle,Washington,South,FUR-29291,Furniture,Tables,Tables Model 925,470.26,2,0.3,32.87
7919,US-2019-107918,2019-04-04,2019-04-08,Standard Class,CU-17918,David White,Home Office,United States,Phoenix,Arizona,East,FUR-46889,Furniture,Bookcases,Bookcases Model 881,1299.25,9,0.1,193.09
7920,US-2020-107919,2020-06-12,2020-06-13,Same Day,CU-17919,Patricia Johnson,Consumer,United States,Phoenix,Arizona,West,OFF-65457,Office Supplies,Appliances,Appliances Model 681,190.08,7,0.0,50.31
7921,US-2018-107920,2018-08-03,2018-08-06,Standard Class,CU-17920,Christopher Jones,Consumer,United States,Tucson,Arizona,East,TEC-13074,Technology,Phones,Phones Model 548,1628.76,6,0.1,170.54
7922,US-2017-107921,2017-09-25,2017-09-30,Second Class,CU-17921,Christopher Brown,Corporate,United States,Buffalo,New York,East,FUR-56417,Furniture,Furnishings,Furnishings Model 432,746.78,8,0.0,82.8
7923,US-2018-107922,2018-06-13,2018-06-14,Standard Class,CU-17922,Jessica Thomas,Consumer,United States,Charlotte,North Carolina,West,TEC-86743,Technology,Machines,Machines Model 765,1304.49,7,0.0,139.42
7924,US-2019-107923,2019-01-02,2019-01-09,First Class,CU-17923,Thomas Brown,Consumer,United States,San Francisco,California,Central,FUR-83144,Furniture,Furnishings,Furnishings Model 857,1046.96,3,0.2,126.79
7925,US-2018-107924,2018-11-22,2018-11-23,Standard Class,CU-17924,John Harris,Corporate,United States,Columbus,Ohio,West,OFF-28165,Office Supplies,Paper,Paper Model 970,183.16,5,0.0,27.66
7926,US-2019-107925,2019-12-28,2020-01-02,Same Day,CU-17925,Richard Wilson,Corporate,United States,Pittsburgh,Pennsylvania,West,FUR-72108,Furniture,Furnishings,Furnishings Model 399,2933.41,8,0.1,78.17
7927,US-2018-107926,2018-03-30,2018-03-31,Standard Class,CU-17926,Thomas Jones,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-26249,Technology,Copiers,Copiers Model 755,1765.58,4,0.0,294.55
7928,US-2018-107927,2018-12-28,2019-01-02,Same Day,CU-17927,Charles Jones,Consumer,United States,Atlanta,Georgia,East,FUR-22348,Furniture,Tables,Tables Model 204,2856.51,9,0.0,142.63
7929,US-2019-107928,2019-05-02,2019-05-05,Standard Class,CU-17928,Karen Johnson,Home Office,United States,Cleveland,Ohio,Central,OFF-44842,Office Supplies,Binders,Binders Model 701,105.9,3,0.1,22.34
7930,US-2020-107929,2020-06-30,2020-07-05,Standard Class,CU-17929,Mary Brown,Consumer,United States,Austin,Texas,West,OFF-96680,Office Supplies,Supplies,Supplies Model 693,331.99,9,0.0,71.8
7931,US-2017-107930,2017-06-28,2017-07-01,First Class,CU-17930,Mary Jones,Consumer,United States,New York City,New York,West,TEC-50737,Technology,Copiers,Copiers Model 548,117.64,1,0.0,15.11
7932,US-2020-107931,2020-03-24,2020-03-29,Standard Class,CU-17931,Patricia Jones,Corporate,United States,Charlotte,North Carolina,East,OFF-45042,Office Supplies,Storage,Storage Model 432,180.57,5,0.0,37.67
7933,US-2017-107932,2017-10-25,2017-11-01,Standard Class,CU-17932,John Smith,Corporate,United States,Tucson,Arizona,South,FUR-70870,Furniture,Bookcases,Bookcases Model 529,288.86,1,0.1,6.65
7934,US-2020-107933,2020-01-16,2020-01-20,Standard Class,CU-17933,William Garcia,Corporate,United States,Orlando,Florida,West,FUR-97279,Furniture,Chairs,Chairs Model 405,727.3,4,0.0,51.77
7935,US-2020-107934,2020-02-04,2020-02-05,First Class,CU-17934,Linda Taylor,Consumer,United States,Columbus,Ohio,South,FUR-73644,Furniture,Tables,Tables Model 959,1362.96,3,0.0,165.29
7936,US-2017-107935,2017-10-29,2017-11-01,Standard Class,CU-17935,Jessica Jackson,Consumer,United States,Miami,Florida,Central,TEC-16685,Technology,Accessories,Accessories Model 935,1177.54,6,0.1,46.7
7937,US-2020-107936,2020-07-28,2020-08-01,Standard Class,CU-17936,Mary Taylor,Corporate,United States,Tucson,Arizona,East,OFF-79918,Office Supplies,Appliances,Appliances Model 320,40.38,6,0.0,11.79
7938,US-2017-107937,2017-07-06,2017-07-07,Standard Class,CU-17937,Karen Smith,Home Office,United States,Houston,Texas,Central,OFF-30252,Office Supplies,Supplies,Supplies Model 286,326.23,7,0.0,68.48
7939,US-2020-107938,2020-03-02,2020-03-04,Standard Class,CU-17938,Linda Smith,Corporate,United States,Miami,Florida,Central,TEC-89080,Technology,Phones,Phones Model 391,773.64,5,0.0,164.7
7940,US-2018-107939,2018-02-13,2018-02-17,Standard Class,CU-17939,David Jackson,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-68710,Furniture,Bookcases,Bookcases Model 573,3351.28,7,0.0,399.3
7941,US-2019-107940,2019-11-24,2019-11-26,First Class,CU-17940,Christopher Wilson,Consumer,United States,Tampa,Florida,West,TEC-36652,Technology,Accessories,Accessories Model 562,246.4,3,0.1,50.42
7942,US-2019-107941,2019-02-01,2019-02-06,Same Day,CU-17941,Charles Jackson,Corporate,United States,Columbus,Ohio,West,TEC-60840,Technology,Copiers,Copiers Model 619,2576.67,9,0.0,330.3
7943,US-2018-107942,2018-02-13,2018-02-15,Standard Class,CU-17942,Patricia Harris,Home Office,United States,Columbus,Ohio,West,FUR-23819,Furniture,Tables,Tables Model 167,1468.66,5,0.1,-5.74
7944,US-2019-107943,2019-01-21,2019-01-28,Standard Class,CU-17943,Barbara White,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-93133,Technology,Copiers,Copiers Model 793,611.35,8,0.3,128.44
7945,US-2020-107944,2020-01-17,2020-01-22,Standard Class,CU-17944,Jessica Smith,Consumer,United States,Philadelphia,Pennsylvania,South,OFF-63398,Office Supplies,Binders,Binders Model 104,76.04,7,0.2,12.22
7946,US-2020-107945,2020-09-10,2020-09-13,Second Class,CU-17945,David White,Consumer,United States,Detroit,Michigan,Central,TEC-73888,Technology,Phones,Phones Model 377,206.85,1,0.2,34.19
7947,US-2019-107946,2019-02-14,2019-02-21,First Class,CU-17946,Richard Miller,Corporate,United States,Los Angeles,California,East,TEC-24847,Technology,Phones,Phones Model 792,500.15,3,0.5,-4.23
7948,US-2019-107947,2019-06-24,2019-07-01,Second Class,CU-17947,Patricia Garcia,Home Office,United States,Miami,Florida,West,OFF-73873,Office Supplies,Supplies,Supplies Model 673,95.42,4,0.1,21.79
7949,US-2020-107948,2020-09-20,2020-09-24,Second Class,CU-17948,Nancy White,Corporate,United States,Philadelphia,Pennsylvania,Central,FUR-91813,Furniture,Bookcases,Bookcases Model 715,1125.62,3,0.0,-30.91
7950,US-2018-107949,2018-06-26,2018-06-29,Standard Class,CU-17949,Lisa Smith,Corporate,United States,Springfield,Illinois,West,TEC-24743,Technology,Machines,Machines Model 789,996.39,2,0.1,198.24
7951,US-2018-107950,2018-05-05,2018-05-06,Standard Class,CU-17950,Robert Thomas,Home Office,United States,Phoenix,Arizona,West,TEC-85530,Technology,Phones,Phones Model 615,1333.72,5,0.0,300.97
7952,US-2018-107951,2018-11-13,2018-11-17,Standard Class,CU-17951,Michael Wilson,Consumer,United States,Grand Rapids,Michigan,East,FUR-32202,Furniture,Chairs,Chairs Model 102,1050.58,4,0.0,86.35
7953,US-2020-107952,2020-07-05,2020-07-07,First Class,CU-17952,James Thomas,Corporate,United States,Savannah,Georgia,Central,TEC-12198,Technology,Machines,Machines Model 448,885.17,3,0.1,207.92
7954,US-2019-107953,2019-11-07,2019-11-11,Standard Class,CU-17953,Barbara Johnson,Consumer,United States,Tucson,Arizona,East,TEC-20140,Technology,Accessories,Accessories Model 686,1057.6,3,0.2,220.84
7955,US-2018-107954,2018-03-12,2018-03-15,Standard Class,CU-17954,Robert Johnson,Corporate,United States,Seattle,Washington,West,FUR-10927,Furniture,Chairs,Chairs Model 653,1359.43,4,0.3,230.56
7956,US-2019-107955,2019-02-25,2019-03-02,Standard Class,CU-17955,Robert Jones,Consumer,United States,Cleveland,Ohio,South,FUR-19530,Furniture,Bookcases,Bookcases Model 598,89.42,1,0.0,5.88
7957,US-2019-107956,2019-03-14,2019-03-16,First Class,CU-17956,Mary Taylor,Consumer,United States,Charlotte,North Carolina,West,TEC-62584,Technology,Phones,Phones Model 487,1364.81,5,0.0,230.18
7958,US-2020-107957,2020-06-08,2020-06-10,Standard Class,CU-17957,John Miller,Consumer,United States,San Diego,California,Central,TEC-39184,Technology,Copiers,Copiers Model 953,2333.02,7,0.0,308.91
7959,US-2018-107958,2018-07-31,2018-08-05,Standard Class,CU-17958,Christopher Harris,Consumer,United States,Austin,Texas,East,OFF-33168,Office Supplies,Paper,Paper Model 338,48.11,5,0.0,17.55
7960,US-2020-107959,2020-05-25,2020-05-26,Standard Class,CU-17959,Susan Taylor,Home Office,United States,Spokane,Washington,East,TEC-85239,Technology,Copiers,Copiers Model 735,460.46,2,0.0,62.07
7961,US-2019-107960,2019-07-03,2019-07-05,Standard Class,CU-17960,David Jones,Corporate,United States,Tampa,Florida,South,OFF-94268,Office Supplies,Paper,Paper Model 318,193.75,7,0.3,50.76
